   0     0|  0   0  98   1   0   0
5073000  180000|  4   2   0  93   0   0
6735000   97000|  3   2   0  96   0   0
7802000   89000|  4   2   0  94   0   0
9068000   97000|  4   2   0  94   0   0
8371000  148000|  6   6   0  88   0   0
5792000  447000|  6   4   3  87   0   0
4295000 1363000|  5   3   0  92   0   0
 148000 1030000|  4   4   0  92   0   0
 550000 1777000|  5   4   0  91   0   0
1028000 1739000|  5   2   0  93   0   0
 874000 2264000|  3   2   0  94   0   0
1325000 1917000|  4   2   0  94   0   0
1571000 2032000|  4   1   0  94   0   0
1530000 1818000|  4   3   0  93   0   0
1575000 1974000|  4   2   0  94   0   0
1563000 1914000|  5   3   0  91   0   0
1613000 1986000|  5   2   0  94   0   0
1578000 2193000|  4   3   0  93   0   0
1743000 2353000|  5   3   0  92   0   0
1759000 2537000|  5   2   0  94   0   0
  52000 3058000|  4   2   0  94   0   0
  17000 3662000|  3   3   0  94   0   0
  19000 4185000|  5   3   0  93   0   0
  60000 5145000|  5   2   0  92   0   0
 188000 5811000|  6   3   0  91   0   0
 591000 7462000|  5   3   0  92   0   0
 105000 6087000|  5   3   0  91   0   0
  30000 6603000|  6   3   0  91   0   0
  32000 6973000|  4   3   0  93   0   0
  68000 7295000|  5   3   0  92   0   0
 251000 7583000|  5   2   0  92   0   0
 777000 7654000|  4   5   0  91   0   0
1996000 7968000|  5   3   0  92   0   0
3272000 7650000|  5   3   0  92   0   0
3385000 8159000|  5   3   0  92   0   0
1531000 7871000|  6   2   0  93   0   0
  36000 8124000|  4   2   0  94   0   0
 417000 4019000|  4   3   2  91   0   0
 793000  443000|  5   5   2  88   0   0
2999000 1551000|  4   3   0  94   0   0
5865000 2733000|  6   2   0  91   0   0
2487000 4335000|  4   2   0  93   0   0
 138000 4225000|  5   3   0  93   0   0
 445000 4363000|  4   4   0  91   0   0
1172000 4214000|  4   3   0  93   0   0
3561000 4083000|  3   3   0  93   0   0
1475000 3396000|  4   3   0  93   0   0
 155000 2259000|  4   2   0  94   0   0
 585000  225000|  5   5   0  89   0   0
1509000  860000|  4   4  14  78   0   0
 820000 1046000|  5   2  13  80   0   0
1514000 1789000|  5   2   0  93   0   0
2134000 2201000|  5   5   0  90   0   0
3578000 3650000|  4   4   0  91   0   0
2528000 3406000|  4   2   0  94   0   0
  34000 3427000|  5   3   0  93   0   0
9000B 1613000|  4   2   0  94   0   0
 151000  158000|  4   2   0  95   0   0
 446000   10000|  6   3   5  86   0   0
1095000  237000|  5   3   5  87   0   0
 442000  417000|  5   2   0  94   0   0
4378B  666000|  5   2   0  93   0   0
  69000 1020000|  4   2   0  94   0   0
 242000 1537000|  5   3   0  92   0   0
 858000 2411000|  6   3   0  91   0   0
2548000 3686000|  4   4   0  92   0   0
5650000 3938000|  6   4   7  83   0   0
6087000 4879000|  5   4   0  91   0   0
2915000 4641000|  7   6   0  87   0   1
6697000 5934000|  6   7   4  82   0   1
5250000 5781000|  8   7   1  84   0   1
  11000000 7427000|  7   4   0  88   0   1
9215000 7926000|  6   8   3  83   0   0
3031000 9240000|  7   6   8  78   0   0
3446000 9080000|  6   4   0  90   0   0
 607000 8207000|  5   7   0  88   0   0
5463000 9393000|  5   3   0  92   0   0
3272000 8779000|  6   2   0  92   0   0
1700000 9983000|  5   2   0  92   0   0
  41000 9573000|  5   6   0  89   0   0
1044000   10000000|  5   3   0  92   0   0
 219000   10000000|  4   2   0  94   0   0
 543000 4070000|  5   9   0  86   0   0
2218000  178000|  4   2   0  93   0   0
6053000   81000|  5   6  28  60   0   0
2769000  379000|  5   2  24  70   0   0
3202B  602000|  5   3  23  69   0   0
6045B  904000|  6   3  23  69   0   0
  48000 1336000|  6   2  23  70   0   0
 213000 1930000|  5   2  23  70   0   0
 786000 3427000|  5   3  13  80   0   0
1515000 5090000|  6   7   0  87   0   0
1058000 8312000|  5   3   0  92   0   0
2201000 8491000|  7   3   8  81   0   0
4320000 8344000|  6   3  10  81   0   0
3288000 7933000|  8   5  18  69   0   0
2384000 9589000|  7   4   8  80   0   0
 221000 8890000|  6   3  12  79   0   0
2827000   10000000|  5   3   6  86   0   0
4700000 9415000|  5   3   0  92   0   0
4219000 7761000|  5   3   5  86   0   0
4383000 7294000|  5   4   4  88   0   0
 977000 8289000|  4   3   0  92   0   0
  93000 8225000|  6   2   0  92   0   0
 516000 8163000|  6   4   0  89   0   0
1624000 8427000|  5   4   4  87   0   0
1150000 8495000|  6   4   0  90   0   0
 249000 8898000|  4   3   0  93   0   0
  40000 8530000|  5   2   0  92   0   0
  42000 9157000|  5   3   0  92   0   0
  38000 8428000|  5   2   0  92   0   0
 119000 9003000|  5   3   0  92   0   0
 342000 8342000|  6   2   0  92   0   0
 908000 9396000|  5   3  16  76   0   0
 166000 8985000|  4   3  23  69   0   0
  44000   10000000| 28   3   3  66   0   0
  43000   10000000| 32   3   0  65   0   0
  68000   11000000| 32   3   0  65   0   0
 129000   12000000| 23   4   8  65   0   0
  62000   12000000|  4   2  24  70   0   0
  33000  115000|  5   2  23  70   0   0
 180000 2170B|  5   2  23  69   0   0
 503000   44000|  5   2  16  77   0   0
 655000   70000|  8   4   0  88   0   0
5093B  184000|  4   1   0  94   0   0
3578B  183000|  6   2   0  92   0   0
3046B  260000|  6   2   0  92   0   0
3759B  239000|  4   2   0  94   0   0
6206B  299000|  5   3   0  92   0   0
  71000  336000|  5   3   0  92   0   0
 264000 1701000|  5   3   0  92   0   0
 788000 8155000|  7   4   0  89   0   0
2508000   19000000|  6   3   0  91   0   0
 211000   25000000|  7   3   0  91   0   0
  77000   21000000|  5   3   0  92   0   0
  51000 9999000|  5   3   0  92   0   0
  44000   10000000|  6   2   0  92   0   0
 117000   13000000|  5   3   0  92   0   0
 249000   12000000|  7   3   0  90   0   0
 477000   14000000|  4   3   0  93   0   0
