   0     0|  2   1  90   7   0   0
 458B  106B| 20  21  58   1   0   0
  10000   14000| 21  20  58   0   0   1
  38000   35000| 15  11  73   0   0   1
  51000   55000|  7   3  90   0   0   0
  36000   44000|  6   3  91   0   0   0
  20000   32000|  3   1  94   1   0   0
2332B 2124B|  5   2  93   0   0   0
  13000   46000|  3   1  95   0   0   0
2049B    0|  4   2  94   0   0   0
6387B   28000|  4   3  94   0   0   0
 384B    0|  3   1  96   0   0   0
 955B    0|  4   2  93   1   0   0
 384B    0|  4   2  94   0   0   0
 772B    0|  3   2  95   0   0   0
1622B    0|  3   1  95   0   0   0
 609B    0|  4   2  95   0   0   0
 416B    0|  3   2  94   0   0   0
 388B    0|  2   1  95   1   0   0
 608B    0|  4   3  93   0   0   0
1022B    0|  3   2  95   0   0   0
 320B    0|  4   3  93   0   0   0
 644B    0|  3   2  95   0   0   0
 192B    0|  3   1  95   0   0   0
 481B    0|  4   2  93   2   0   0
 320B    0|  3   2  96   0   0   0
 516B    0|  9  14  77   0   0   0
  17000  225000| 16  17  66   0   0   1
  59000 5251000| 15   5  80   0   0   0
 301000   26000000| 17  15  65   0   0   3
1175000   67000000|  8  81   1   0   0  11
1006000   72000000|  5  87   0   0   0   9
 804000   58000000|  5  88   0   0   0   7
 496000   60000000| 16  80   0   0   0   4
 407000   61000000| 16  11  72   0   0   1
 376000   56000000| 15   8  77   0   0   1
 303000   54000000| 16  10  72   1   0   1
 294000   53000000| 17  10  73   0   0   0
 303000   54000000| 16   9  74   0   0   0
 300000   56000000| 16  10  74   0   0   1
 299000   57000000| 17  11  72   0   0   1
 317000   53000000| 17   9  73   0   0   1
 293000   54000000| 16  10  72   1   0   1
 292000   55000000| 16  10  73   0   0   1
 333000   53000000| 15  14  70   0   0   1
 320000   58000000| 16   9  76   0   0   0
 315000   59000000| 17   8  75   0   0   1
 371000   54000000| 17   9  74   0   0   1
 303000   52000000| 17  11  71   1   0   1
 289000   50000000| 17  13  69   0   0   1
 310000   49000000| 17  13  70   0   0   1
 281000   50000000| 15  16  68   0   0   1
 260000   45000000| 15  12  72   0   0   1
 293000   50000000| 16  24  57   0   0   2
 283000   54000000| 15   9  75   1   0   0
 293000   50000000| 17  12  70   0   0   1
 318000   50000000| 16  16  68   0   0   0
 295000   50000000| 17  13  70   0   0   0
 289000   45000000| 18  11  72   0   0   0
 292000   47000000| 16  21  62   0   0   1
 259000   51000000| 17  15  66   1   0   1
 270000   47000000| 15  11  74   0   0   0
 289000   48000000| 17  14  69   0   0   1
 231000   51000000| 17  11  71   0   0   1
 291000   45000000| 17  23  59   0   0   1
 252000   45000000| 16  20  63   0   0   1
 237000   46000000| 17  16  65   1   0   1
 282000   48000000| 18  23  58   0   0   2
 252000   46000000| 17  16  67   0   0   1
 248000   49000000| 16  26  56   0   0   1
 288000   48000000| 16  19  64   0   0   1
 263000   49000000| 16  10  74   0   0   1
 267000   52000000| 17  10  72   1   0   0
 310000   50000000| 16  20  63   0   0   1
 298000   52000000| 17   7  76   0   0   0
 276000   50000000| 16  11  73   0   0   1
 298000   54000000| 16   9  75   0   0   1
 303000   58000000| 17   8  74   0   0   1
 287000   57000000| 17  28  52   1   0   2
 347000   63000000| 16  14  69   0   0   1
 367000   65000000| 16  10  73   0   0   1
 309000   55000000| 16   9  74   0   0   1
 332000   59000000| 16  12  72   0   0   1
 356000   59000000| 15   9  76   0   0   0
 276000   55000000| 15  21  60   1   0   3
 310000   52000000| 17  10  72   0   0   1
 299000   57000000| 17  20  62   0   0   1
 299000   60000000| 17  14  68   0   0   1
 354000   48000000| 15   8  76   0   0   1
 272000   52000000| 18  13  68   0   0   1
 277000   57000000| 17  11  71   1   0   1
 340000   61000000| 17  16  66   0   0   1
 344000   64000000| 15  15  69   0   0   1
 328000   64000000| 15  11  73   0   0   0
 379000   52000000| 16   9  75   0   0   1
 290000   54000000| 17  10  73   0   0   0
 290000   57000000| 16  11  72   1   0   1
 335000   59000000| 16  10  73   0   0   1
 343000   55000000| 15  12  73   0   0   1
 271000   53000000| 15   8  76   0   0   1
 316000   52000000| 16   9  74   0   0   1
 332000   57000000| 18   8  74   0   0   1
 322000   59000000| 16  14  68   1   0   1
 330000   56000000| 16  11  73   0   0   1
 339000   56000000| 16  13  70   0   0   1
 307000   57000000| 15  10  74   0   0   0
 313000   55000000| 16  13  70   0   0   1
 370000   54000000| 16  11  73   0   0   1
 272000   53000000| 14  13  71   1   0   1
 333000   60000000| 15  23  61   0   0   1
 366000   62000000| 16  10  73   0   0   1
 305000   54000000| 15  10  74   0   0   1
 330000   54000000| 18   8  74   0   0   0
 313000   53000000| 17  19  62   0   0   1
 264000   49000000| 15  26  57   1   0   2
 294000   51000000| 16  11  73   0   0   0
 305000   54000000| 15   8  77   0   0   1
 280000   50000000| 16  10  72   0   0   1
 288000   50000000| 17  12  70   0   0   1
 288000   55000000| 14  12  73   0   0   1
 303000   57000000| 13  18  67   1   0   1
 306000   54000000| 17   8  75   0   0   0
 369000   55000000| 16  15  68   0   0   1
 278000   53000000| 15   9  75   0   0   1
 300000   51000000| 16  12  71   0   0   1
 313000   57000000| 16  11  73   0   0   0
 318000   61000000| 17  10  72   1   0   1
 349000   55000000| 17  30  51   0   0   3
 324000   58000000| 17   8  74   0   0   1
 354000   59000000| 17  10  73   0   0   1
 334000   57000000| 15  21  62   0   0   2
 297000   62000000| 16   8  76   0   0   0
 310000   69000000| 17  15  66   1   0   1
 378000   56000000| 16  13  71   0   0   1
