1 28.94 124.39530062197650310988 28.94 
2 49.08 146.69926650366748166259 78.02 
4 78.39 183.69690011481056257175 156.41 
5 102.74 175.19953280124586334436 259.15 
2 62.58 115.05273250239693192713 321.73 
3 75.12 143.76996805111821086261 396.85 
4 77.14 186.67358050298159191081 473.99 
5 136.76 131.61743199766013454226 610.75 
2 68.26 105.47905068854380310577 679.01 
3 99.81 108.20559062218214607754 778.82 
4 137.28 104.89510489510489510489 916.10 
2 56.83 126.69364772127397501319 972.93 
3 107.55 100.41841004184100418410 1080.48 
1 34.37 104.74250800116380564445 1114.85 
2 45.80 157.20524017467248908296 1160.65 
3 75.44 143.16012725344644750795 1236.09 
1 77.34 46.54771140418929402637 1313.43 
2 48.85 147.38996929375639713408 1362.28 
3 81.59 132.36916288760877558524 1443.87 
1 63.96 56.28517823639774859287 1507.83 
2 59.03 121.97187870574284262239 1566.86 
3 60.84 177.51479289940828402366 1627.70 
2 53.83 133.75441203789708341073 1681.53 
#60 1681.53 128.45444327487466771333  
