   0     0|  1   1  94   4   0   0
1057B  817B|  4   3  93   1   0   0
2838B 1570B|  3   2  95   0   0   0
2212B 2128B|  3   2  95   0   0   0
1384B 1304B|  3   3  94   0   0   0
1744B 2116B|  3   4  91   2   0   0
3129B  114000|  3   2  95   0   0   0
3486B  294000|  3   2  95   1   0   0
4693B  554000|  3   2  95   0   0   0
  10000 1337000|  4   2  94   0   0   0
  12000 2283000|  3   3  94   0   0   0
  25000 4851000|  3   4  91   1   0   0
  31000 7005000|  3   3  94   0   0   0
  55000   12000000|  4   2  94   0   0   0
  71000   17000000|  4   4  91   0   0   0
 125000   29000000|  4   5  91   0   0   0
 157000   39000000|  6   8  86   0   0   0
 165000   35000000|  4   4  91   1   0   0
 156000   34000000|  5   3  92   0   0   0
 166000   34000000|  5   3  92   0   0   0
 159000   34000000|  3   5  91   0   0   0
 166000   34000000|  3   2  94   0   0   0
 159000   32000000|  5   5  90   0   0   0
 166000   36000000|  3   4  91   1   0   0
 162000   34000000|  5   2  93   0   0   0
 175000   34000000|  4   5  91   0   0   0
 168000   34000000|  5   2  93   0   0   0
 179000   34000000|  5   5  90   0   0   0
 169000   34000000|  9   3  88   0   0   0
 212000   38000000|  5   3  90   2   0   0
  39000 2433000|  4   4  92   0   0   0
5052B 3140B|  4   2  95   0   0   0
2982B 2984B|  3   2  95   0   0   0
1888B 1884B|  3   2  95   0   0   0
1328B 4196B|  3   3  92   2   0   0
2470B  152000|  4   3  93   0   0   0
3498B  387000|  3   2  95   0   0   0
6156B  894000|  3   2  95   0   0   0
7718B 1370000|  4   1  95   0   0   0
  19000 3131000|  4   3  92   0   0   0
  21000 4631000|  3   3  93   1   0   0
  41000 9298000|  4   3  93   0   0   0
  51000   12000000|  3   3  94   0   0   0
  91000   22000000|  4   3  93   0   0   0
 116000   30000000|  6   4  90   0   0   0
 174000   40000000|  5   3  91   0   0   0
 177000   40000000|  6   4  89   1   0   0
 182000   40000000|  6   3  92   0   0   0
 181000   40000000|  5   9  86   0   0   0
 202000   40000000|  5  19  74   0   0   1
 199000   40000000|  6   8  86   0   0   0
 158000   40000000|  6  31  58   4   0   2
 158000   40000000|  5   9  83   3   0   0
 164000   40000000|  4   3  93   0   0   0
 181000   40000000|  4   6  82   7   0   0
 177000   40000000|  4   6  69  20   0   0
 182000   40000000|  7   9  65  19   0   0
 207000   40000000|  5   8  64  22   0   0
 223000   40000000|  5   5  68  21   0   0
 221000   40000000|  5   4  68  22   0   0
 271000   40000000|  4   3  70  23   0   0
 263000   40000000|  5   3  69  23   0   0
 277000   40000000|  4   8  65  23   0   0
 191000   40000000|  5  10  84   2   0   0
