   0     0|  1   0  98   1   0   0
7539B 1695B|  2   1  96   0   0   0
1764B  846B|  3   2  95   0   0   0
1554B 1626B|  3   2  95   0   0   0
1131B 2248B|  3   2  95   0   0   0
1460B   18000|  3   3  94   0   0   0
3309B  160000|  3   2  93   2   0   0
  11000  798000|  3   1  96   0   0   0
  13000  737000|  3   3  94   0   0   0
  16000 1195000|  4   2  94   0   0   0
  17000 1171000|  3   2  95   0   0   0
  19000 1346000|  4   2  95   0   0   0
  14000 1300000|  4   1  94   1   0   0
5842B 1084000|  5   2  93   0   0   0
6190B 1164000|  3   2  95   0   0   0
6868B 1222000|  4   2  94   0   0   0
7450B 1134000|  3   2  95   0   0   0
  11000 1401000|  3   3  94   0   0   0
  12000 1534000|  5   3  91   1   0   0
  11000 1868000|  4   2  95   0   0   0
  12000 2201000|  4   2  94   0   0   0
  17000 2935000|  4   2  94   0   0   0
  19000 3284000|  3   2  95   0   0   0
  26000 4788000|  3   2  95   0   0   0
  26000 5137000|  3   3  93   1   0   0
  36000 7205000|  4   3  93   0   0   0
  43000 8339000|  5   2  93   0   0   0
  45000   10000000|  4   3  93   0   0   0
  57000   12000000|  3   3  94   0   0   0
  69000   15000000|  5   3  92   0   0   0
  79000   17000000|  5   2  92   1   0   0
  92000   17000000|  4   3  93   0   0   0
  92000   17000000|  3   2  95   0   0   0
  82000   17000000|  3   3  95   0   0   0
  85000   15000000|  4   3  93   0   0   0
8652B   50000|  3   2  94   0   0   0
1236B  133000|  4   2  93   1   0   0
2108B  274000|  3   2  95   0   0   0
2712B  440000|  4   2  94   0   0   0
4360B  866000|  4   3  94   0   0   0
6722B 1202000|  3   2  96   0   0   0
  12000 2402000|  4   2  94   0   0   0
  19000 3936000|  4   2  93   1   0   0
  30000 7004000|  4   3  94   0   0   0
  48000   10000000|  5   3  93   0   0   0
  78000   14000000|  3   3  94   0   0   0
  66000   14000000|  5   2  94   0   0   0
  75000   15000000|  4   3  93   0   0   0
  69000   15000000|  4   3  92   1   0   0
  84000   17000000|  4   2  94   0   0   0
  80000   16000000|  4   2  93   0   0   0
  78000   13000000|  4   3  94   0   0   0
1530B  142000|  4   2  95   0   0   0
2804B  267000|  4   3  94   0   0   0
3120B  488000|  3   3  94   1   0   0
4972B  934000|  4   2  94   0   0   0
8046B 1468000|  4   2  95   0   0   0
  13000 2535000|  5   1  95   0   0   0
  20000 4269000|  4   3  93   0   0   0
  32000 6671000|  4   2  94   0   0   0
  51000   11000000|  4   2  93   1   0   0
  33000 4008000|  3   2  95   0   0   0
  20000 2744000|  4   2  94   0   0   0
  12000 2201000|  3   2  95   0   0   0
  19000 3002000|  4   2  95   0   0   0
  20000 2868000|  4   1  95   0   0   0
  22000 3335000|  3   2  94   1   0   0
  18000 3269000|  4   2  94   0   0   0
  21000 3358000|  4   2  94   0   0   0
  18000 3313000|  3   2  95   0   0   0
  21000 3335000|  4   2  94   0   0   0
  21000 3335000|  4   2  94   0   0   0
  20000 3335000|  5   2  93   1   0   0
  16000 3469000|  4   2  94   0   0   0
  20000 3603000|  6   2  93   0   0   0
  22000 4136000|  4   2  95   0   0   0
  28000 4336000|  3   2  95   0   0   0
  27000 5070000|  4   2  95   0   0   0
