1 29.21 123.24546388223211229031 29.21 
2 40.07 179.68555028699775393062 69.28 
4 96.97 148.49953593895019078065 166.25 
2 40.16 179.28286852589641434262 206.41 
3 53.90 200.37105751391465677179 260.31 
4 92.06 156.41972626547903541168 352.37 
2 61.03 117.97476650827461903981 413.40 
3 54.08 199.70414201183431952662 467.48 
4 85.14 169.13319238900634249471 552.62 
2 40.22 179.01541521631029338637 592.84 
3 82.19 131.40284706168633653729 675.03 
1 30.01 119.96001332889036987670 705.04 
2 41.09 175.22511559990265271355 746.13 
3 65.97 163.71077762619372442019 812.10 
1 28.72 125.34818941504178272980 840.82 
2 40.43 178.08558001484046500123 881.25 
1 29.70 121.21212121212121212121 910.95 
#40 910.95 158.07673308084966244030  
