1 29.62 121.53950033760972316002 29.62 
2 41.16 174.92711370262390670553 70.78 
4 84.37 170.67678084627237169610 155.15 
2 40.48 177.86561264822134387351 195.63 
3 64.56 167.28624535315985130111 260.19 
1 29.32 122.78308321964529331514 289.51 
2 40.69 176.94765298599164413860 330.20 
3 70.25 153.73665480427046263345 400.45 
1 30.21 119.16583912611717974180 430.66 
2 68.08 105.75793184488836662749 498.74 
1 29.47 122.15812690872073294876 528.21 
2 43.55 165.32721010332950631458 571.76 
3 54.06 199.77802441731409544950 625.82 
4 99.51 144.70907446487790171842 725.33 
2 74.80 96.25668449197860962566 800.13 
3 66.66 162.01620162016201620162 866.79 
4 111.05 129.67131922557406573615 977.84 
#40 977.84 147.26335596825656549128  
