   0     0|  1   1  96   3   0   0
 128B  460B|  3   2  95   0   0   0
2083B 1617B|  3   3  94   0   0   0
1508B  846B|  4   3  93   0   0   0
1480B 1792B|  3   2  96   0   0   0
 798B 2082B|  3   3  94   0   0   0
1648B  113000|  3   2  93   2   0   0
2563B  228000|  3   2  95   0   0   0
3532B  554000|  4   3  94   0   0   0
4112B  783000|  3   3  94   0   0   0
  10000 1892000|  4   2  94   0   0   0
  15000 2980000|  3   2  94   0   0   0
  23000 5817000|  4   3  92   1   0   0
  32000 8272000|  4   2  94   0   0   0
  53000   14000000|  6   3  91   0   0   0
  73000   20000000|  5   4  92   0   0   0
 112000   31000000|  4   3  92   0   0   0
 135000   38000000|  5   4  90   0   0   0
 147000   38000000|  4   5  90   1   0   0
 143000   34000000|  5   3  92   0   0   0
 143000   34000000|  5   4  91   0   0   0
 145000   34000000|  4   4  92   0   0   0
 146000   34000000|  3   4  93   0   0   0
 146000   34000000|  5   4  92   0   0   0
 146000   34000000|  4   5  90   1   0   0
 149000   34000000|  4   4  93   0   0   0
 145000   34000000|  4   3  93   0   0   0
 146000   34000000|  5   4  91   0   0   0
 147000   34000000|  5   3  92   0   0   0
 146000   34000000|  8   3  89   0   0   1
 127000   27000000|  4   4  90   2   0   0
4193B 4048B|  4   2  94   0   0   0
3100B 2120B|  2   2  96   0   0   0
2268B 3124B|  2   2  96   0   0   0
2507B 4796B|  4   2  94   0   0   0
1096B   30000|  4   3  93   1   0   0
3286B  271000|  4   2  94   0   0   0
6248B  707000|  4   2  94   0   0   0
9126B 1402000|  3   2  95   0   0   0
  16000 2870000|  4   3  94   0   0   0
  25000 5218000|  4   3  93   0   0   0
  38000 9206000|  4   3  92   1   0   0
  51000   14000000|  4   2  93   0   0   0
  78000   22000000|  4   4  92   0   0   0
 116000   33000000|  4   4  91   0   0   0
 150000   40000000|  6   3  91   0   0   0
 150000   40000000|  5   3  91   0   0   0
 150000   40000000|  4   3  91   1   0   0
 150000   40000000|  6   4  89   0   0   0
 148000   40000000|  5   3  92   0   0   0
 152000   40000000|  5   4  91   0   0   0
 151000   40000000|  4   4  91   0   0   0
 151000   40000000|  5   4  90   0   0   0
 152000   40000000|  3   3  92   1   0   0
 153000   40000000|  6   3  92   0   0   0
 154000   40000000|  5   3  92   0   0   0
 156000   40000000|  4   4  91   0   0   0
 164000   40000000|  5   4  91   0   0   0
 168000   40000000|  6   3  90   0   0   0
 168000   40000000|  5   4  90   1   0   0
 169000   40000000|  4   3  93   0   0   0
 168000   40000000|  4   3  92   0   0   0
 172000   40000000|  5   4  91   0   0   0
 171000   40000000|  6   4  90   0   0   0
 171000   40000000|  5   4  91   0   0   0
 170000   40000000|  5   4  90   1   0   0
 173000   40000000| 29   4  66   0   0   1
 174000   40000000| 31   4  64   0   0   1
 170000   40000000| 28   3  67   0   0   2
   0     0| 10   3  87   0   0   0
   0     0|  5   4  91   0   0   0
   0     0|  2   2  93   3   0   0
   0     0|  3   2  96   0   0   0
   0     0|  2   2  96   0   0   0
   0     0|  3   2  95   0   0   0
   0     0|  4   2  95   0   0   0
   0     0|  5   4  92   0   0   0
   0     0|  3   2  93   2   0   0
   0     0|  4   3  93   0   0   0
   0     0|  3   2  94   0   0   0
   0     0|  4   2  93   0   0   0
   0     0|  5   2  93   0   0   0
   0     0|  4   3  93   0   0   0
   0     0|  6   4  90   1   0   0
   0     0|  5   4  90   0   0   0
   0     0|  6   4  89   0   0   1
   0     0|  7   3  90   0   0   0
   0     0|  6   4  89   0   0   1
   0     0|  5   4  90   0   0   0
   0     0|  6   5  88   1   0   0
   0     0|  5   4  91   0   0   0
   0     0|  5   4  91   0   0   0
   0     0|  5   3  91   0   0   0
   0     0|  6   5  89   0   0   0
   0     0|  5   5  90   0   0   0
   0     0|  6   4  89   1   0   0
   0     0|  5   4  90   0   0   0
   0     0|  6   3  91   0   0   0
   0     0|  5   4  91   0   0   0
   0     0|  6   4  90   0   0   0
   0     0|  6   4  90   0   0   1
   0     0|  5   3  92   1   0   0
   0     0|  6   5  89   0   0   0
   0     0|  6   3  91   0   0   0
   0     0|  4   4  91   0   0   0
   0     0|  5   3  92   0   0   0
   0     0|  6   4  90   0   0   0
   0     0|  5   4  91   1   0   0
   0     0|  4   4  92   0   0   0
   0     0|  5   3  92   0   0   0
   0     0|  5   5  91   0   0   0
   0     0|  5   4  90   0   0   0
   0     0|  5   5  90   0   0   0
   0     0|  5   4  91   1   0   0
   0     0|  6  14  80   0   0   1
   0     0|  5   8  87   0   0   0
   0     0|  5   7  88   0   0   0
   0     0|  5   5  90   0   0   0
   0     0|  5   6  88   0   0   1
   0     0|  6   2  92   1   0   0
