   1 10.244.34.5:45049                        =>     56.9KB     56.9KB     56.9KB      114KB
   5 10.244.34.5:38187                        =>     4.79MB     1.62MB     1.35MB     16.2MB
   1 10.244.34.5:59506                        =>     12.7MB     5.42MB     3.91MB     54.8MB
   2 10.244.34.5:45049                        =>     11.9MB     4.97MB     3.59MB     50.3MB
   3 10.244.34.5:34402                        =>     10.7MB     4.44MB     3.20MB     44.8MB
   4 10.244.34.5:33066                        =>     10.6MB     4.20MB     3.03MB     42.4MB
   5 10.244.34.5:38187                        =>     8.49MB     3.29MB     2.37MB     33.2MB
   1 10.244.34.5:59506                        =>     16.1MB     8.50MB     5.43MB     86.9MB
   2 10.244.34.5:45049                        =>     14.8MB     7.82MB     4.99MB     79.9MB
   3 10.244.34.5:34402                        =>     15.1MB     7.35MB     4.69MB     75.0MB
   4 10.244.34.5:33066                        =>     13.6MB     6.83MB     4.35MB     69.6MB
   5 10.244.34.5:38187                        =>     10.9MB     5.39MB     3.43MB     54.9MB
   1 10.244.34.5:59506                        =>     15.4MB     11.3MB     6.54MB      118MB
   2 10.244.34.5:45049                        =>     15.2MB     10.6MB     6.12MB      110MB
   3 10.244.34.5:34402                        =>     16.0MB     10.3MB     5.95MB      107MB
   4 10.244.34.5:33066                        =>     16.2MB     9.88MB     5.67MB      102MB
   5 10.244.34.5:38187                        =>     14.4MB     8.10MB     4.65MB     83.6MB
   1 10.244.34.5:59506                        =>     15.6MB     13.6MB     7.45MB      149MB
   2 10.244.34.5:45049                        =>     15.8MB     13.1MB     7.09MB      142MB
   3 10.244.34.5:34402                        =>     15.9MB     12.9MB     6.94MB      139MB
   4 10.244.34.5:33066                        =>     15.3MB     12.4MB     6.63MB      133MB
   5 10.244.34.5:38187                        =>     15.8MB     10.9MB     5.76MB      115MB
   1 10.244.34.5:59506                        =>     15.7MB     15.1MB     8.19MB      180MB
   2 10.244.34.5:45049                        =>     15.9MB     14.7MB     7.90MB      174MB
   3 10.244.34.5:34402                        =>     15.9MB     14.7MB     7.75MB      171MB
   4 10.244.34.5:33066                        =>     15.9MB     14.3MB     7.47MB      164MB
   5 10.244.34.5:38187                        =>     15.6MB     13.0MB     6.65MB      146MB
   1 10.244.34.5:34402                        =>     15.9MB     15.7MB     8.43MB      202MB
   2 10.244.34.5:45049                        =>     16.0MB     15.6MB     8.57MB      206MB
   3 10.244.34.5:59506                        =>     14.9MB     15.5MB     8.76MB      210MB
   4 10.244.34.5:33066                        =>     15.8MB     15.4MB     8.17MB      196MB
   5 10.244.34.5:38187                        =>     16.0MB     14.5MB     7.43MB      178MB
   1 10.244.34.5:34402                        =>     16.0MB     15.9MB     9.01MB      234MB
   2 10.244.34.5:45049                        =>     15.9MB     15.8MB     9.14MB      238MB
   3 10.244.34.5:33066                        =>     15.3MB     15.7MB     8.71MB      227MB
   4 10.244.34.5:38187                        =>     16.0MB     15.6MB     8.09MB      210MB
   5 10.244.34.5:59506                        =>     15.9MB     15.5MB     9.30MB      242MB
   1 10.244.34.5:34402                        =>     15.9MB     15.9MB     9.50MB      266MB
   2 10.244.34.5:38187                        =>     15.4MB     15.8MB     8.62MB      241MB
   3 10.244.34.5:45049                        =>     14.5MB     15.6MB     9.52MB      267MB
   4 10.244.34.5:59506                        =>     15.7MB     15.6MB     9.76MB      273MB
   5 10.244.34.5:33066                        =>     11.9MB     14.8MB     8.94MB      250MB
   1 10.244.34.5:34402                        =>     15.5MB     15.8MB     9.90MB      297MB
   2 10.244.34.5:38187                        =>     15.6MB     15.7MB     9.08MB      272MB
   3 10.244.34.5:59506                        =>     15.7MB     15.6MB     10.2MB      305MB
   4 10.244.34.5:45049                        =>     11.9MB     14.9MB     9.68MB      290MB
   5 10.244.34.5:33066                        =>     14.2MB     14.6MB     9.29MB      279MB
   1 10.244.34.5:34402                        =>     15.7MB     15.8MB     10.3MB      328MB
   2 10.244.34.5:38187                        =>     15.2MB     15.6MB     9.46MB      303MB
   3 10.244.34.5:59506                        =>     15.7MB     15.6MB     10.5MB      336MB
   4 10.244.34.5:33066                        =>     15.4MB     14.5MB     9.67MB      309MB
   5 10.244.34.5:45049                        =>     14.1MB     14.5MB     9.95MB      319MB
   1 10.244.34.5:59506                        =>     15.5MB     15.7MB     10.8MB      367MB
   2 10.244.34.5:34402                        =>     15.2MB     15.6MB     10.6MB      359MB
   3 10.244.34.5:38187                        =>     15.8MB     15.6MB     9.84MB      334MB
   4 10.244.34.5:33066                        =>     16.0MB     14.5MB     10.0MB      341MB
   5 10.244.34.5:45049                        =>     15.5MB     14.4MB     10.3MB      350MB
   1 10.244.34.5:59506                        =>     15.5MB     15.6MB     11.1MB      398MB
   2 10.244.34.5:38187                        =>     16.0MB     15.6MB     10.2MB      367MB
   3 10.244.34.5:34402                        =>     15.7MB     15.6MB     10.8MB      390MB
   4 10.244.34.5:33066                        =>     15.8MB     14.6MB     10.4MB      373MB
   5 10.244.34.5:45049                        =>     16.2MB     14.4MB     10.6MB      382MB
   1 10.244.34.5:38187                        =>     15.9MB     15.7MB     10.5MB      398MB
   2 10.244.34.5:59506                        =>     15.6MB     15.6MB     11.3MB      429MB
   3 10.244.34.5:34402                        =>     15.9MB     15.6MB     11.1MB      422MB
   4 10.244.34.5:33066                        =>     15.9MB     15.4MB     10.7MB      405MB
   5 10.244.34.5:45049                        =>     15.7MB     14.7MB     10.9MB      413MB
   1 10.244.34.5:33066                        =>     15.9MB     15.8MB     10.9MB      437MB
   2 10.244.34.5:38187                        =>     15.9MB     15.8MB     10.8MB      430MB
   3 10.244.34.5:34402                        =>     15.9MB     15.7MB     11.3MB      454MB
   4 10.244.34.5:59506                        =>     15.7MB     15.6MB     11.5MB      461MB
   5 10.244.34.5:45049                        =>     15.6MB     15.4MB     11.1MB      445MB
   1 10.244.34.5:38187                        =>     15.9MB     15.9MB     11.5MB      462MB
   2 10.244.34.5:33066                        =>     15.9MB     15.9MB     11.7MB      469MB
   3 10.244.34.5:45049                        =>     16.0MB     15.8MB     11.9MB      477MB
   4 10.244.34.5:34402                        =>     15.9MB     15.7MB     12.1MB      485MB
   5 10.244.34.5:59506                        =>     15.2MB     15.5MB     12.3MB      491MB
   1 10.244.34.5:38187                        =>     15.9MB     15.9MB     12.3MB      494MB
   2 10.244.34.5:33066                        =>     16.0MB     15.9MB     12.5MB      501MB
   3 10.244.34.5:34402                        =>     15.9MB     15.9MB     12.9MB      517MB
   4 10.244.34.5:45049                        =>     15.4MB     15.8MB     12.7MB      507MB
   5 10.244.34.5:59506                        =>     15.6MB     15.5MB     13.0MB      522MB
   1 10.244.34.5:33066                        =>     16.1MB     16.0MB     13.3MB      533MB
   2 10.244.34.5:34402                        =>     16.0MB     15.9MB     13.7MB      549MB
   3 10.244.34.5:38187                        =>     15.8MB     15.9MB     13.1MB      525MB
   4 10.244.34.5:45049                        =>     15.9MB     15.7MB     13.4MB      539MB
   5 10.244.34.5:59506                        =>     15.4MB     15.5MB     13.8MB      553MB
   1 10.244.34.5:34402                        =>     15.9MB     15.9MB     14.4MB      581MB
   2 10.244.34.5:38187                        =>     15.9MB     15.9MB     13.9MB      557MB
   3 10.244.34.5:33066                        =>     15.2MB     15.8MB     14.0MB      563MB
   4 10.244.34.5:45049                        =>     15.9MB     15.8MB     14.2MB      571MB
   5 10.244.34.5:59506                        =>     15.9MB     15.6MB     14.5MB      585MB
   1 10.244.34.5:34402                        =>     15.8MB     15.9MB     15.1MB      613MB
   2 10.244.34.5:33066                        =>     16.0MB     15.8MB     14.7MB      595MB
   3 10.244.34.5:45049                        =>     15.9MB     15.8MB     14.8MB      603MB
   4 10.244.34.5:38187                        =>     15.2MB     15.7MB     14.5MB      588MB
   5 10.244.34.5:59506                        =>     16.0MB     15.6MB     15.1MB      617MB
   1 10.244.34.5:59506                        =>     16.1MB     15.8MB     15.5MB      649MB
   2 10.244.34.5:34402                        =>     15.4MB     15.8MB     15.5MB      644MB
   3 10.244.34.5:45049                        =>     15.9MB     15.8MB     15.2MB      635MB
   4 10.244.34.5:33066                        =>     15.6MB     15.8MB     15.1MB      626MB
   5 10.244.34.5:38187                        =>     15.9MB     15.7MB     15.1MB      619MB
   1 10.244.34.5:45049                        =>     16.0MB     15.9MB     15.4MB      667MB
   2 10.244.34.5:59506                        =>     16.0MB     15.9MB     15.7MB      681MB
   3 10.244.34.5:34402                        =>     15.9MB     15.8MB     15.8MB      675MB
   4 10.244.34.5:33066                        =>     15.6MB     15.7MB     15.4MB      658MB
   5 10.244.34.5:38187                        =>     15.5MB     15.7MB     15.4MB      650MB
   1 10.244.34.5:59506                        =>     16.0MB     16.0MB     15.7MB      713MB
   2 10.244.34.5:45049                        =>     15.9MB     15.9MB     15.5MB      698MB
   3 10.244.34.5:33066                        =>     16.0MB     15.7MB     15.5MB      689MB
   4 10.244.34.5:34402                        =>     15.4MB     15.7MB     15.8MB      706MB
   5 10.244.34.5:38187                        =>     15.5MB     15.6MB     15.7MB      681MB
   1 10.244.34.5:59506                        =>     15.8MB     16.0MB     15.7MB      745MB
   2 10.244.34.5:45049                        =>     15.9MB     15.9MB     15.5MB      730MB
   3 10.244.34.5:33066                        =>     15.9MB     15.8MB     15.5MB      721MB
   4 10.244.34.5:34402                        =>     15.6MB     15.6MB     15.8MB      737MB
   5 10.244.34.5:38187                        =>     12.5MB     14.9MB     15.6MB      707MB
   1 10.244.34.5:59506                        =>     15.7MB     15.9MB     15.7MB      776MB
   2 10.244.34.5:45049                        =>     15.4MB     15.8MB     15.5MB      761MB
   3 10.244.34.5:33066                        =>     15.8MB     15.8MB     15.5MB      753MB
   4 10.244.34.5:34402                        =>     15.8MB     15.6MB     15.8MB      769MB
   5 10.244.34.5:38187                        =>     13.4MB     14.6MB     15.5MB      733MB
   1 10.244.34.5:59506                        =>     15.8MB     15.8MB     15.7MB      808MB
   2 10.244.34.5:33066                        =>     15.8MB     15.8MB     15.5MB      785MB
   3 10.244.34.5:45049                        =>     15.9MB     15.8MB     15.5MB      793MB
   4 10.244.34.5:34402                        =>     15.6MB     15.7MB     15.7MB      800MB
   5 10.244.34.5:38187                        =>     15.0MB     14.4MB     15.4MB      763MB
   1 10.244.34.5:33066                        =>     15.8MB     15.9MB     15.5MB      816MB
   2 10.244.34.5:59506                        =>     15.3MB     15.7MB     15.7MB      838MB
   3 10.244.34.5:34402                        =>     15.8MB     15.7MB     15.7MB      832MB
   4 10.244.34.5:45049                        =>     12.9MB     15.2MB     15.3MB      819MB
   5 10.244.34.5:38187                        =>     15.9MB     14.5MB     15.4MB      795MB
   1 10.244.34.5:33066                        =>     15.9MB     15.9MB     15.5MB      848MB
   2 10.244.34.5:34402                        =>     16.0MB     15.8MB     15.7MB      864MB
   3 10.244.34.5:59506                        =>     15.0MB     15.5MB     15.7MB      868MB
   4 10.244.34.5:38187                        =>     16.2MB     14.6MB     15.4MB      827MB
   5 10.244.34.5:45049                        =>     12.1MB     14.4MB     15.1MB      843MB
   1 10.244.34.5:34402                        =>     16.0MB     15.9MB     15.7MB      896MB
   2 10.244.34.5:33066                        =>     15.3MB     15.7MB     15.7MB      879MB
   3 10.244.34.5:59506                        =>     15.3MB     15.4MB     15.6MB      899MB
   4 10.244.34.5:38187                        =>     15.9MB     15.3MB     15.5MB      859MB
   5 10.244.34.5:45049                        =>     13.3MB     13.9MB     15.1MB      869MB
   1 10.244.34.5:34402                        =>     15.8MB     15.9MB     15.8MB      928MB
   2 10.244.34.5:38187                        =>     15.4MB     15.7MB     15.4MB      890MB
   3 10.244.34.5:33066                        =>     15.5MB     15.7MB     15.8MB      910MB
   4 10.244.34.5:59506                        =>     15.7MB     15.4MB     15.6MB      930MB
   5 10.244.34.5:45049                        =>     13.9MB     13.6MB     15.2MB      897MB
   1 10.244.34.5:34402                        =>     15.4MB     15.8MB     15.8MB      958MB
   2 10.244.34.5:38187                        =>     15.4MB     15.8MB     15.5MB      921MB
   3 10.244.34.5:33066                        =>     15.7MB     15.7MB     15.8MB      941MB
   4 10.244.34.5:59506                        =>     16.0MB     15.5MB     15.7MB      962MB
   5 10.244.34.5:45049                        =>     14.0MB     13.2MB     15.2MB      925MB
   1 10.244.34.5:34402                        =>     15.3MB     15.7MB     15.8MB      989MB
   2 10.244.34.5:38187                        =>     15.7MB     15.7MB     15.4MB      952MB
   3 10.244.34.5:59506                        =>     15.8MB     15.6MB     15.7MB      994MB
   4 10.244.34.5:33066                        =>     15.4MB     15.6MB     15.8MB      972MB
   5 10.244.34.5:45049                        =>     14.0MB     13.5MB     15.1MB      953MB
   1 10.244.34.5:59506                        =>     15.8MB     15.7MB     15.7MB     1.00GB
   2 10.244.34.5:34402                        =>     15.7MB     15.6MB     15.8MB     1.00GB
   3 10.244.34.5:38187                        =>     15.7MB     15.6MB     15.4MB      984MB
   4 10.244.34.5:33066                        =>     15.1MB     15.4MB     15.7MB     0.98GB
   5 10.244.34.5:45049                        =>     14.0MB     13.9MB     15.0MB      981MB
   1 10.244.34.5:59506                        =>     16.0MB     15.9MB     15.7MB     1.03GB
   2 10.244.34.5:34402                        =>     15.7MB     15.6MB     15.7MB     1.03GB
   3 10.244.34.5:38187                        =>     15.4MB     15.5MB     15.4MB     0.99GB
   4 10.244.34.5:33066                        =>     15.7MB     15.5MB     15.7MB     1.01GB
   5 10.244.34.5:45049                        =>     14.3MB     14.1MB     14.9MB     0.99GB
   1 10.244.34.5:59506                        =>     15.9MB     15.9MB     15.7MB     1.06GB
   2 10.244.34.5:33066                        =>     15.9MB     15.6MB     15.7MB     1.04GB
   3 10.244.34.5:34402                        =>     15.6MB     15.5MB     15.7MB     1.06GB
   4 10.244.34.5:38187                        =>     15.4MB     15.5MB     15.4MB     1.02GB
   5 10.244.34.5:45049                        =>     14.8MB     14.2MB     14.9MB     1.02GB
   1 10.244.34.5:59506                        =>     16.1MB     15.9MB     15.8MB     1.10GB
   2 10.244.34.5:33066                        =>     16.0MB     15.6MB     15.7MB     1.07GB
   3 10.244.34.5:38187                        =>     15.9MB     15.6MB     15.4MB     1.05GB
   4 10.244.34.5:34402                        =>     15.5MB     15.5MB     15.7MB     1.09GB
   5 10.244.34.5:45049                        =>     15.5MB     14.5MB     14.8MB     1.05GB
   1 10.244.34.5:33066                        =>     16.2MB     15.8MB     15.7MB     1.10GB
   2 10.244.34.5:38187                        =>     16.0MB     15.7MB     15.4MB     1.08GB
   3 10.244.34.5:45049                        =>     16.0MB     14.9MB     14.9MB     1.08GB
   4 10.244.34.5:34402                        =>     7.75MB     14.0MB     15.3MB     1.10GB
   5 10.244.34.5:59506                        =>     3.98MB     13.5MB     15.2MB     1.10GB
