   0     0|  1   1  94   4   0   0
  70000   37000|  4   3  70  23   0   0
 548000   24000|  3   2  71  24   0   0
1496000   21000|  5   2  70  23   0   0
2738000   33000|  3   3  71  23   0   0
2602000   36000|  3   2  72  24   0   0
3003000   32000|  5   3  77  15   0   0
3005000  353000|  6   3  89   2   0   0
1040000 1059000|  4   1  72  23   0   0
  13000 1948000|  4   2  71  23   0   0
 316000 4122000|  5   4  69  23   0   0
2111000 7206000|  5   3  68  23   0   0
1263000   13000000|  6   3  68  23   0   0
  89000   21000000|  7   4  67  22   0   0
 129000   34000000|  6   4  68  23   0   0
 155000   40000000|  6   4  67  22   0   0
 161000   40000000|  6   4  67  23   0   0
 158000   40000000|  5   4  68  23   0   0
 154000   40000000|  6   4  66  24   0   0
 153000   40000000|  6   5  67  22   0   0
 155000   40000000|  6   4  68  22   0   0
 156000   40000000|  6   4  67  22   0   0
 154000   40000000|  6   6  66  22   0   0
 156000   40000000|  5   4  68  23   0   0
 153000   40000000|  6   5  65  23   0   0
 155000   40000000|  5   5  67  23   0   0
 158000   40000000|  5   5  68  23   0   0
 157000   40000000|  4   5  68  23   0   0
 168000   40000000|  7   4  67  23   0   0
 165000   40000000|  6   3  68  22   0   0
 162000   40000000|  6   3  68  23   0   0
 159000   40000000|  6   5  67  23   0   0
 158000   40000000|  5   4  68  23   0   0
 161000   40000000|  6   4  68  23   0   0
 153000   40000000|  6   4  86   3   0   0
 158000   40000000|  4   3  92   0   0   1
 164000   40000000|  6   5  88   1   0   0
 156000   40000000|  6   4  89   0   0   0
 157000   40000000|  5   3  92   0   0   0
 161000   40000000|  5  11  84   0   0   0
 163000   40000000|  5   4  90   0   0   0
 168000   40000000|  5   4  91   0   0   0
 171000   40000000|  6   5  88   1   0   0
 175000   40000000|  7   4  89   0   0   0
 174000   40000000|  6   4  90   0   0   0
 179000   40000000|  6   3  91   0   0   0
 180000   40000000|  5   4  91   0   0   0
 171000   40000000|  5   3  92   0   0   0
 174000   40000000|  5   3  90   1   0   0
 174000   40000000|  5   3  92   0   0   0
 203000   40000000|  4   3  92   0   0   0
 270000   40000000|  5   3  92   0   0   0
 559000   33000000|  6   3  80   0   0  11
 210000 3065000|  6   2  86   0   0   6
  12000  219000|  4   2  93   1   0   0
8522B  351000|  5   2  93   0   0   0
  12000  497000|  5   3  93   0   0   0
  26000 1102000|  6   3  92   0   0   0
  44000 1906000|  5   3  92   0   0   0
 116000 5670000|  6   6  88   0   0   0
 193000   11000000|  4   4  91   1   0   0
  98000   22000000|  4   4  92   0   0   0
 146000   34000000|  5   5  78  13   0   0
 160000   40000000|  6   6  65  22   0   0
 164000   40000000| 31   4  49  14   0   1
 167000   40000000| 32   6  62   0   0   1
 158000   40000000|  5   4  86   4   0   1
 166000   40000000|  6   3  91   0   0   0
 168000   40000000| 18   4  77   0   0   1
 154000   40000000| 18   3  79   0   0   1
 153000   40000000|  5   3  92   0   0   0
  95000   22000000| 22   3  74   2   0   0
 116000   29000000| 30   3  66   0   0   1
   0     0|  6   3  91   0   0   1
   0     0|  3   4  93   0   0   0
   0     0|  5   2  92   0   0   0
   0     0|  5   3  92   0   0   0
   0     0| 17   2  78   2   0   0
   0     0| 20   4  76   0   0   0
 769000  189000000|  5   3  84   9   0   0
2150B 2542B|  4   3  85   7   0   0
9006B 6482B|  3   3  95   0   0   0
4910B 5968B|  3   2  95   0   0   0
3030B 4052B|  3   2  93   2   0   0
2084B 8392B|  3   2  96   0   0   0
 320B    0|  3   3  94   0   0   0
3143B  133000|  5   4  91   0   0   0
6480B  795000|  4   3  92   0   0   0
9348B 1422000|  4   2  94   0   0   0
  16000 2962000|  4   3  92   1   0   0
  27000 5120000|  5   3  93   0   0   0
  52000   10000000|  4   3  93   0   0   0
  70000   15000000|  5   2  93   0   0   0
  97000   23000000|  5   3  92   0   0   0
 135000   35000000|  5   4  90   0   0   0
 158000   40000000|  6   4  89   2   0   0
 160000   40000000|  5   4  91   0   0   0
 162000   40000000|  5   4  91   0   0   0
 187000   40000000|  5   4  90   0   0   0
 184000   40000000|  6   4  90   0   0   0
 162000   40000000|  6   4  90   0   0   0
 159000   40000000|  5   3  91   1   0   0
 161000   40000000|  6   4  90   0   0   0
 169000   40000000|  5   4  91   0   0   0
 163000   40000000|  5   5  89   0   0   0
 161000   40000000|  5   4  90   0   0   0
 159000   40000000|  5   4  91   0   0   0
 163000   40000000|  6   5  88   1   0   0
 162000   40000000|  4   4  92   0   0   0
 164000   40000000|  5   4  91   0   0   0
 163000   40000000|  4   4  92   0   0   0
 164000   40000000|  4   4  92   0   0   0
 177000   40000000|  5   4  91   0   0   0
 178000   40000000|  7   3  89   2   0   0
 167000   40000000|  4   3  92   0   0   0
 170000   40000000|  5   4  89   2   0   0
 175000   40000000|  6   3  91   0   0   0
 174000   40000000|  5   3  92   0   0   0
 177000   40000000|  5   3  92   0   0   0
 181000   40000000|  5   2  93   0   0   0
 179000   40000000|  7   3  89   0   0   0
 179000   40000000| 31   4  63   1   0   1
 182000   40000000| 21   3  75   0   0   1
 171000   40000000|  3   4  93   0   0   0
 181000   40000000|  5   4  91   0   0   1
 171000   40000000|  6   4  89   0   0   0
 176000   40000000| 30   4  65   0   0   1
 169000   40000000|  7   4  87   2   0   0
 169000   40000000|  4   4  92   0   0   1
 158000   40000000|  5   4  92   0   0   0
 158000   40000000|  5   4  91   0   0   0
 165000   40000000|  3   4  93   0   0   0
 170000   40000000|  4   3  91   2   0   0
 163000   40000000|  5   4  91   0   0   0
 158000   40000000|  4   3  93   0   0   0
 165000   40000000| 12   3  84   0   0   0
 166000   40000000| 29   3  67   0   0   1
 165000   40000000|  4   4  92   0   0   0
 166000   39000000|  3   3  91   2   0   0
 160000   40000000|  2   2  96   0   0   0
 154000   35000000|  3   2  94   0   0   0
 154000   34000000|  4   3  91   2   0   0
 155000   34000000|  3   3  94   0   0   0
 156000   34000000|  4   3  94   0   0   0
 154000   34000000|  4   2  94   0   0   0
 153000   34000000|  4   3  93   0   0   0
 154000   34000000|  3   3  94   0   0   0
 151000   34000000|  3   3  94   1   0   0
 152000   34000000|  9   3  88   0   0   0
 153000   35000000|  4   4  92   0   0   1
  16000 6710B|  2   2  96   0   0   0
5942B 2864B|  3   2  96   0   0   0
4092B 6504B|  2   2  96   0   0   0
2846B 2846B|  3   2  93   2   0   0
1976B 8242B|  2   1  97   0   0   0
2336B  312B|  3   3  94   0   0   0
4450B  450000|  4   2  94   0   0   0
7192B 1036000|  3   2  95   0   0   0
  12000 2064000|  4   3  94   0   0   0
  21000 3979000|  3   2  94   1   0   0
  37000 7359000|  4   2  94   0   0   0
  63000   13000000|  4   3  93   0   0   0
  90000   22000000|  4   3  93   0   0   0
 132000   34000000|  4   3  92   0   0   0
 164000   40000000|  5   4  91   0   0   0
 159000   40000000|  4   4  90   1   0   0
 162000   40000000|  4   3  93   0   0   0
 163000   40000000|  4   4  92   0   0   0
 158000   40000000|  5   3  91   0   0   0
 162000   40000000|  5   5  90   0   0   0
 157000   40000000|  5   3  91   0   0   0
 162000   40000000|  4   4  92   1   0   0
 160000   40000000|  5   3  91   0   0   0
 157000   40000000|  5   4  91   0   0   0
 164000   40000000|  4   3  92   0   0   0
 162000   40000000|  5   3  92   0   0   0
 163000   40000000|  6   3  91   0   0   0
 162000   40000000|  4   3  92   1   0   0
 158000   40000000|  6   3  92   0   0   0
