4 77.87 184.92359059971747784769 77.87 
4 81.36 176.99115044247787610619 159.23 
4 79.64 180.81366147664490205926 238.87 
4 82.52 174.50315075133301017935 321.39 
4 79.18 181.86410709775195756504 400.57 
4 107.93 133.41980913555081997591 508.50 
4 79.29 181.61180476730987514188 587.79 
4 84.43 170.55548975482648347743 672.22 
4 90.69 158.78266622560370492887 762.91 
4 108.08 133.23464100666173205033 870.99 
4 109.98 130.93289689034369885433 980.97 
4 84.50 170.41420118343195266272 1065.47 
4 94.47 152.42934264845982851698 1159.94 
4 90.17 159.69834756570921592547 1250.11 
3 74.78 144.42364268520994918427 1324.89 
1 41.28 87.20930232558139534883 1366.17 
#60 1366.17 158.10623860866510024374  
