1 39.18 91.88361408882082695252 39.18 
2 54.19 132.86584240634803469274 93.37 
4 47.96 300.25020850708924103419 141.33 
8 80.05 359.77514053716427232979 221.38 
9 105.19 308.01406977849605475805 326.57 
4 69.71 206.57007602926409410414 396.28 
5 108.81 165.42597187758478081058 505.09 
2 55.61 129.47311634598093868009 560.70 
3 83.85 128.80143112701252236135 644.55 
1 47.21 76.25503071383181529337 691.76 
2 52.49 137.16898456848923604496 744.25 
3 67.65 159.64523281596452328159 811.90 
4 83.06 173.36864916927522273055 894.96 
2 75.10 95.87217043941411451398 970.06 
#50 970.06 185.55553264746510525122  
