   0     0|  1   1  94   4   0   0
2247B 1878B|  4   1  94   0   0   0
9908B 9666B|  4   2  94   0   0   0
4410B 6074B|  3   2  95   0   0   0
3578B 4086B|  3   2  95   0   0   0
2974B 8694B|  3   3  93   2   0   0
1790B  954B|  4   3  94   0   0   0
5120B  209000|  5   3  92   0   0   0
5812B  699000|  4   2  93   0   0   0
8040B 1340000|  5   3  92   0   0   0
  16000 2541000|  6   2  92   0   0   0
  25000 4783000|  5   2  91   1   0   0
  44000 9311000|  6   2  92   0   0   0
  63000   14000000|  5   3  92   0   0   0
  96000   25000000|  5   4  91   0   0   0
 132000   33000000|  7   4  89   0   0   1
 195000   45000000|  6   5  89   0   0   0
 202000   37000000|  7   4  88   1   0   1
 160000   35000000|  6   4  90   0   0   0
 148000   35000000|  6   3  91   0   0   0
 165000   37000000|  5   5  90   0   0   0
 157000   35000000|  6   4  90   0   0   0
 161000   36000000|  6   5  88   1   0   0
 159000   32000000|  7   3  89   0   0   0
 138000   30000000|  6   4  90   0   0   0
 126000   27000000|  6   3  90   0   0   0
 132000   22000000|  6   4  90   0   0   0
  99000   22000000|  6   3  91   0   0   0
 100000   20000000|  5   4  90   1   0   0
 103000   22000000|  6   4  90   0   0   0
  98000   22000000|  5   2  92   0   0   0
 101000   22000000|  4   4  92   0   0   0
  99000   22000000|  5   3  91   0   0   0
 113000   21000000|  5   3  91   0   0   0
  91000   15000000|  6   2  90   1   0   0
  71000   14000000|  5   3  92   0   0   0
  71000   15000000|  5   3  92   0   0   0
  81000   16000000|  6   3  91   0   0   0
  74000   14000000|  4   4  92   0   0   0
  75000   15000000|  6   4  90   0   0   0
  71000   16000000|  5   4  90   1   0   0
  77000   17000000|  6   4  90   0   0   0
  87000   17000000|  5   4  91   0   0   0
  81000   14000000|  5   3  92   0   0   0
  72000   12000000|  6   3  91   0   0   0
  63000   13000000|  6   3  91   0   0   0
  63000   14000000|  5   3  91   1   0   0
  68000   15000000|  6   3  91   0   0   0
  70000   14000000|  6   3  91   0   0   0
  69000   15000000|  6   4  91   0   0   0
  70000   16000000|  5   3  92   0   0   0
  72000   16000000|  5   3  92   0   0   0
  75000   17000000|  5   3  90   1   0   0
  77000   17000000|  6   4  90   0   0   0
  85000   18000000|  6   3  91   0   0   0
  95000   17000000|  6   3  91   0   0   0
  73000   15000000|  6   3  91   0   0   0
  81000   18000000|  6   3  90   0   0   0
  98000   18000000|  6   3  90   1   0   0
  94000   17000000|  6   2  92   0   0   0
  88000   17000000|  6   4  90   0   0   0
  93000   17000000|  5   4  91   0   0   0
 100000   16000000|  4   3  92   0   0   0
  86000   15000000|  6   3  91   0   0   0
  84000   14000000|  6   3  90   1   0   0
  74000   14000000|  4   3  93   0   0   0
  73000   15000000|  7   4  90   0   0   0
  82000   15000000|  5   4  91   0   0   0
  85000   13000000|  7   3  90   0   0   0
  80000   13000000|  5   3  92   0   0   0
  71000   13000000|  5   2  92   1   0   0
  80000   14000000|  6   3  91   0   0   0
  80000   14000000|  5   2  93   0   0   0
  76000   14000000|  6   3  92   0   0   0
  76000   14000000|  7   3  90   0   0   0
  82000   15000000|  6   3  91   0   0   0
  81000   16000000|  7   5  87   1   0   0
  94000   18000000|  5   3  91   0   0   0
  98000   20000000|  5   2  93   0   0   0
  94000   22000000|  5   3  92   0   0   0
 112000   23000000|  6   3  90   0   0   0
 109000   26000000|  6   6  89   0   0   0
 130000   28000000|  4   6  89   1   0   0
 114000   17000000|  5   6  89   0   0   0
  80000   18000000|  5   6  89   0   0   0
  83000   18000000|  6   5  89   0   0   0
  88000   20000000|  5   4  90   0   0   0
  86000   19000000|  5  12  83   0   0   0
  90000   20000000|  5   5  89   1   0   0
  95000   20000000|  5   8  87   0   0   0
  93000   20000000|  6   4  89   0   0   0
  95000   21000000|  4   3  93   0   0   0
  99000   22000000|  6   4  90   0   0   0
 105000   24000000|  7   8  85   0   0   0
 113000   23000000|  6   7  85   1   0   0
 111000   25000000|  6   5  89   0   0   0
 123000   28000000|  5   5  89   1   0   0
 138000   32000000|  5   5  89   0   0   0
 151000   33000000|  5   5  90   0   0   0
 150000   31000000|  5   5  90   0   0   0
 133000   30000000|  5   3  91   1   0   0
 130000   26000000|  6   3  91   0   0   0
 114000   27000000|  6   4  90   0   0   0
 132000   30000000|  5   2  93   0   0   0
 132000   30000000|  6   4  91   0   0   0
 141000   32000000| 29   4  66   0   0   1
 141000   32000000| 33   5  61   1   0   1
 137000   32000000| 32   5  62   0   0   1
 137000   32000000| 33   4  62   0   0   1
 138000   30000000| 56   8  34   0   0   2
 130000   32000000| 54   5  40   0   0   1
   0     0| 25   4  68   2   0   1
   0     0| 31   3  65   0   0   1
 323000   66000000| 35   5  61   0   0   0
  66000   14000000| 30   2  67   0   0   1
  44000 7283000| 30   2  69   0   0   0
  31000 6671000| 30   3  65   2   0   0
  35000 7205000| 29   4  67   0   0   1
  36000 7872000| 29   2  69   0   0   1
  43000 9140000|  3   2  95   0   0   0
  32000 4822000|  5   4  80  10   0   0
5344B 5460B|  2   2  95   0   0   0
6220B 4616B|  3   2  93   2   0   0
4088B 6248B|  3   2  95   0   0   0
3152B 3748B|  3   3  94   0   0   0
1628B 5844B|  2   2  96   0   0   0
1756B  592B|  5   3  92   0   0   0
7624B  546000|  3   3  94   0   0   0
6772B 1039000|  3   3  93   1   0   0
  11000 1964000|  3   2  95   0   0   0
  16000 3386000|  4   3  93   0   0   0
  30000 6268000|  5   3  92   0   0   0
  50000   11000000|  5   3  92   0   0   0
  79000   19000000|  5   3  92   0   0   0
 124000   29000000|  5   4  90   1   0   0
 167000   39000000|  6   5  89   0   0   0
 227000   53000000|  5   5  90   0   0   1
 231000   46000000|  5   3  91   0   0   0
 197000   42000000|  5   3  91   0   0   0
 166000   41000000|  7   3  90   0   0   0
 182000   46000000|  6   5  88   1   0   0
 177000   44000000|  5   4  91   0   0   0
 192000   47000000|  7   4  89   0   0   0
 182000   45000000|  5   5  90   0   0   0
 199000   47000000|  6   4  90   0   0   0
 198000   46000000|  5   4  91   0   0   0
 187000   46000000|  7   4  88   1   0   0
 201000   47000000|  6   4  90   0   0   0
 193000   47000000|  6   4  90   0   0   0
 194000   48000000|  6   4  91   0   0   0
 196000   48000000|  4   4  91   0   0   0
 216000   50000000|  6   5  89   0   0   0
 214000   51000000|  6   5  88   1   0   0
 222000   55000000|  7   4  89   0   0   0
 236000   56000000|  5   4  90   0   0   0
 254000   62000000|  7   5  88   0   0   0
 268000   61000000|  6   5  89   0   0   0
 263000   62000000|  7   6  87   0   0   0
 265000   65000000|  6   4  89   1   0   0
 298000   72000000|  6   6  88   0   0   0
 338000   74000000|  6   4  90   0   0   0
 300000   68000000| 14   6  80   0   0   0
 306000   70000000| 31   6  62   0   0   1
 285000   60000000| 21   4  74   0   0   1
 259000   54000000|  5   4  89   1   0   1
 165000   38000000|  4   3  92   0   0   0
 165000   38000000|  5   3  92   0   0   0
 162000   35000000|  6   2  92   0   0   0
 156000   36000000|  5   3  93   0   0   0
 166000   37000000|  3   3  91   3   0   0
 163000   37000000|  5   3  91   0   0   0
 166000   35000000|  6   3  92   0   0   0
 145000   33000000|  5   3  92   0   0   0
 140000   33000000|  4   3  93   0   0   0
 153000   35000000|  4   4  92   0   0   0
 150000   35000000| 16   4  79   1   0   1
 156000   36000000| 45   4  51   0   0   1
 157000   33000000| 60   6  33   0   0   1
 147000   33000000| 34   4  61   0   0   1
 152000   34000000| 20   3  77   0   0   0
  95000   16000000| 29   2  68   0   0   1
  56000   12000000| 30   2  66   3   0   1
  75000   11000000| 15   4  81   0   0   0
  53000   10000000|  3   1  96   0   0   0
  25000 2813000|  4   4  93   0   0   0
9264B 6532B|  1   2  97   0   0   0
4180B 6160B|  2   3  95   0   0   0
3128B 4048B|  2   3  92   3   0   0
2588B 8392B|  2   2  96   0   0   0
 705B    0|  2   2  96   0   0   0
3184B  134000|  4   4  92   0   0   0
4794B  580000|  3   2  95   0   0   0
7680B 1330000|  4   2  94   0   0   0
  11000 2256000|  3   2  94   1   0   0
  20000 4091000|  3   3  94   0   0   0
  33000 7042000|  4   3  93   0   0   0
  58000   13000000|  4   3  93   0   0   0
  87000   20000000|  4   3  93   0   0   0
 133000   33000000|  4   4  92   0   0   0
 189000   48000000|  4   4  90   1   0   0
 305000   65000000|  5   4  91   0   0   0
 268000   55000000|  5   4  91   0   0   0
 234000   58000000|  5   4  91   0   0   1
 248000   53000000|  5   3  92   0   0   0
