1 58.23 61.82380216383307573415 58.23 
1 81.67 44.07983347618464552467 139.90 
1 81.45 44.19889502762430939226 221.35 
1 87.81 40.99760847283908438674 309.16 
1 120.59 29.85322166017082676838 429.75 
1 110.55 32.56445047489823609226 540.30 
1 85.53 42.09049456331111890564 625.83 
1 95.48 37.70423125261834939254 721.31 
1 117.05 30.75608714224690303289 838.36 
1 57.39 62.72869837950862519602 895.75 
1 51.19 70.32623559288923617894 946.94 
1 70.12 51.34055904164289788933 1017.06 
1 75.23 47.85325003323142363418 1092.29 
1 64.97 55.41018931814683700169 1157.26 
1 82.50 43.63636363636363636363 1239.76 
1 59.82 60.18054162487462387161 1299.58 
1 69.81 51.56854318865492049849 1369.39 
1 83.83 42.94405344148872718597 1453.22 
1 59.12 60.89309878213802435723 1512.34 
1 79.32 45.38577912254160363086 1591.66 
1 75.41 47.73902665428988197851 1667.07 
1 63.74 56.47944775651082522748 1730.81 
1 84.98 42.36290891974582254648 1815.79 
1 80.77 44.57100408567537452024 1896.56 
1 93.65 38.44100373731980779498 1990.21 
1 68.38 52.64697279906405381690 2058.59 
1 77.71 46.32608415905288894608 2136.30 
1 75.63 47.60015866719555731852 2211.93 
1 67.12 53.63528009535160905840 2279.05 
1 68.63 52.45519452134634999271 2347.68 
1 71.84 50.11135857461024498886 2419.52 
1 68.01 52.93339214821349801499 2487.53 
1 87.20 41.28440366972477064220 2574.73 
1 71.88 50.08347245409015025041 2646.61 
1 93.07 38.68056301708391533254 2739.68 
1 123.33 29.18997810751641936268 2863.01 
1 118.57 30.36181158809142278822 2981.58 
1 86.58 41.58004158004158004158 3068.16 
1 101.40 35.50295857988165680473 3169.56 
1 66.40 54.21686746987951807228 3235.96 
#40 3235.96 44.49993201399275639995  
