   0     0|  1   1  95   2   0   0
5094B 6038B| 10   9  81   0   0   0
5962B 3896B|  3   5  92   0   0   0
4646B 6820B|  6   4  89   0   0   0
3396B 7494B|  5   6  89   0   0   0
 648B 2184B|  5   4  91   0   0   0
2278B   51000|  6   6  86   1   0   0
8252B  643000|  6   4  90   0   0   0
  43000 3751000|  6   5  89   0   0   0
 150000 9683000|  7   6  86   0   0   1
 139000 9891000|  6   7  87   0   0   1
  81000 7878000|  6   5  88   0   0   0
  66000   10000000|  6   5  87   1   0   0
  51000 9701000|  7   7  86   0   0   0
  62000   11000000|  8   6  86   0   0   1
  48000 7577000|  7   6  86   0   0   1
  49000 9477000|  6   5  89   0   0   0
  48000 9144000|  5   6  88   0   0   0
  51000 8370000|  7   5  87   1   0   0
  47000 8456000|  6   6  87   0   0   1
  55000   10000000|  7   5  88   0   0   0
  57000   10000000|  7   6  87   0   0   0
  64000   12000000|  6   5  88   0   0   0
  73000   13000000|  8   5  87   0   0   1
  79000   15000000|  7   6  86   1   0   0
  95000   18000000|  7   6  87   0   0   0
 108000   20000000|  7   6  86   0   0   1
 132000   25000000|  7   6  86   0   0   1
 157000   23000000|  9   6  84   0   0   1
 147000   19000000|  8   5  87   0   0   1
 101000   15000000|  7   6  85   1   0   0
  97000   17000000|  8   6  86   0   0   1
 101000   16000000|  6   6  87   0   0   1
  88000   14000000|  8   6  86   0   0   1
  86000   14000000|  8   6  85   0   0   1
  90000   15000000|  6   5  88   0   0   1
  85000   15000000|  6   7  86   1   0   1
  91000   16000000|  7   6  87   0   0   0
  93000   15000000|  7   6  87   0   0   0
  79000   11000000|  6   6  87   0   0   0
  80000   13000000|  7   6  86   0   0   1
  83000   14000000|  7   6  86   0   0   1
  89000   14000000|  7   5  86   1   0   1
  79000   12000000|  6   6  87   0   0   1
  79000   11000000|  6   6  87   0   0   1
  82000   13000000|  7   6  87   0   0   0
  84000   14000000|  8   5  87   0   0   0
  95000   15000000|  7   6  87   0   0   1
  99000   18000000|  7   5  87   1   0   1
 104000   19000000|  7   6  87   0   0   0
 117000   22000000|  7   7  85   0   0   1
 130000   25000000|  7   7  85   0   0   1
 148000   29000000|  7   6  86   0   0   1
 170000   33000000|  8   7  84   0   0   1
 195000   37000000|  8   8  82   1   0   1
 139000   26000000|  7   8  84   0   0   1
 138000   28000000|  7   7  85   0   0   1
 145000   32000000|  6   7  86   0   0   1
 153000   33000000|  7   7  85   0   0   1
 168000   37000000|  8   7  85   0   0   1
 185000   40000000|  6   8  84   1   0   1
 207000   45000000|  8   7  84   0   0   1
 238000   50000000|  8   7  84   0   0   1
 257000   55000000|  8   7  83   0   0   1
 292000   60000000|  9   7  83   0   0   1
 287000   54000000|  6   9  84   0   0   1
 252000   48000000|  8   8  82   1   0   1
 256000   50000000|  8   6  84   0   0   1
 265000   52000000| 10   7  83   0   0   1
 283000   52000000|  8   7  83   0   0   1
 222000   37000000|  9   8  83   0   0   1
 195000   38000000|  7   7  85   0   0   1
 220000   41000000|  8   8  83   1   0   1
 254000   46000000|  7   7  85   0   0   1
 266000   49000000|  7   7  85   0   0   1
 251000   51000000|  8   7  85   0   0   1
 265000   53000000|  9   7  83   0   0   1
 248000   56000000|  7   7  77   6   0   2
 263000   60000000| 18   8  72   1   0   2
 271000   64000000| 33  13  51   0   0   3
 284000   66000000| 32  11  55   0   0   2
 261000   57000000| 24   7  60   7   0   2
 228000   51000000| 36   9  53   0   0   2
   0     0| 50  10  37   0   0   2
   0     0| 20   6  71   2   0   1
   0     0|  7   6  87   0   0   0
   0     0|  6   6  88   0   0   0
   0     0|  6   7  87   0   0   0
   0     0|  7   6  87   0   0   0
   0     0|  7   6  87   0   0   0
   0     0| 31   7  59   2   0   1
