   0     0|  1   0  98   1   0   0
 759B  228B|  5   3  91   1   0   0
2035B 1695B|  5   2  93   0   0   0
1444B  846B|  5   3  77  15   0   0
2769B   28000|  5   2  69  24   0   0
4027B   46000|  6   2  54  39   0   0
4820B  206000|  6   3  29  62   0   0
7452B  379000|  5   3   3  89   0   0
  12000  718000|  6   3   0  91   0   0
  19000 1314000|  6   3   0  91   0   0
  28000 2236000|  6   3   3  88   0   0
  35000 3659000|  6   3   0  90   0   1
  39000 5016000|  5   2   7  86   0   0
  45000 8091000|  5   3  41  50   0   0
  57000   13000000|  6   3  74  17   0   0
  84000   22000000|  6  11  82   0   0   0
 127000   32000000|  6  11  82   0   0   0
 129000   22000000|  5   4  89   1   0   0
  78000   19000000|  6   3  91   0   0   0
  79000   19000000|  6  10  84   0   0   0
  85000   21000000|  7  11  82   0   0   0
  89000   21000000|  6   8  85   0   0   0
  94000   17000000|  7   7  86   0   0   0
  66000   16000000|  6   4  88   1   0   0
  66000   16000000|  7   2  91   0   0   0
  69000   17000000|  6   4  91   0   0   0
  73000   18000000|  4   3  93   0   0   0
  75000   18000000|  6   4  90   0   0   0
  78000   18000000|  6   3  90   0   0   0
  81000   17000000|  6   4  89   1   0   0
  64000   13000000|  5   3  92   0   0   0
  58000   13000000|  6   3  91   0   0   0
  62000   14000000|  6   4  90   0   0   0
  63000   15000000|  5   2  93   0   0   0
  65000   15000000|  7   3  90   0   0   0
  61000   15000000|  5   4  90   1   0   0
  60000   15000000|  6   3  92   0   0   0
  64000   15000000|  6   2  92   0   0   0
  67000   15000000|  6   3  91   0   0   0
  63000   15000000|  6   4  90   0   0   0
  65000   15000000|  6   3  91   0   0   0
  62000   15000000| 24   2  72   1   0   0
  64000   15000000| 32   3  65   0   0   1
  67000   15000000| 31   3  65   0   0   1
  72000   14000000| 12   4  84   0   0   0
  56000   12000000|  7   4  89   0   0   0
  27000 3213000|  5   2  93   0   0   0
5276B 3266B|  5   2  91   2   0   0
2392B 3220B|  6   1  93   0   0   0
2310B 1884B|  5   3  92   0   0   0
1332B 4196B|  7   3  91   0   0   0
2712B  211000|  6   2  92   0   0   0
3296B  439000|  6   3  92   0   0   0
5888B 1057000|  4   3  92   1   0   0
  12000 2074000|  5   4  91   0   0   0
  19000 3946000|  6   3  91   0   0   0
  30000 6867000|  5   3  92   0   0   0
  44000   11000000|  7   3  90   0   0   0
  65000   17000000|  5   4  91   0   0   0
 108000   29000000|  6   5  89   1   0   0
 172000   37000000|  7   3  89   0   0   0
 138000   34000000|  6   4  90   0   0   0
 145000   36000000|  6   5  89   0   0   0
 148000   38000000|  6   4  89   0   0   0
 162000   38000000|  7   5  88   0   0   0
 155000   37000000|  6   5  88   1   0   0
 165000   33000000|  6   7  86   0   0   0
 119000   28000000|  6   4  90   0   0   0
 114000   28000000|  6   4  91   0   0   0
 118000   29000000|  7   4  88   0   0   0
 126000   22000000|  6   3  91   0   0   0
  91000   23000000|  6   5  89   1   0   0
 100000   24000000|  7   3  90   0   0   0
 101000   24000000|  5   3  91   0   0   0
 106000   21000000|  7   4  89   0   0   0
  86000   17000000|  7   4  89   0   0   0
  77000   17000000|  5   4  91   0   0   0
  82000   18000000|  5   4  90   1   0   0
  84000   19000000|  6   4  91   0   0   0
  84000   19000000|  6   4  89   0   0   0
  80000   17000000|  7   4  90   0   0   0
  76000   16000000|  5   4  90   0   0   0
  73000   14000000|  6   3  92   0   0   0
  75000   12000000|  6   4  89   1   0   0
  60000   12000000|  6   3  91   0   0   0
  55000   13000000|  5   3  92   0   0   0
  61000   13000000|  5   3  92   0   0   0
  66000   14000000|  5   4  91   0   0   0
  68000   14000000|  6   4  90   0   0   0
  68000   12000000|  7   4  88   1   0   0
  56000   12000000|  6   2  92   0   0   0
  59000   12000000|  7   4  90   0   0   0
  59000   12000000|  5   3  92   0   0   0
  60000   13000000|  5   3  92   0   0   0
  61000   13000000|  4   4  92   0   0   0
  60000   13000000|  7   3  90   1   0   0
  59000   14000000|  8   3  90   0   0   0
  64000   14000000|  5   4  91   0   0   0
  64000   15000000|  6   3  91   0   0   0
  69000   16000000|  5   4  91   0   0   0
  77000   17000000|  6   4  90   0   0   0
  81000   19000000|  6   3  90   1   0   0
  94000   21000000|  4   4  92   0   0   0
  95000   23000000|  9   3  88   0   0   0
 110000   26000000| 33   5  62   0   0   1
 119000   29000000| 25   7  68   0   0   0
 133000   32000000|  6   3  90   0   0   0
  80000   14000000| 16   4  78   1   0   0
  59000   13000000| 32   3  64   0   0   1
  73000   13000000| 31   2  66   0   0   1
  57000   12000000| 25   3  72   0   0   0
  59000 9810000|  5   2  93   0   0   0
  38000 6630000|  6   4  88   2   0   0
5866B 6870B|  4   2  94   0   0   0
5972B 4240B|  5   2  93   0   0   0
4368B 6784B|  4   3  93   0   0   0
3220B 9056B|  4   2  94   0   0   0
 822B    0|  6   4  88   2   0   0
4252B  296000|  6   3  91   0   0   0
6927B  949000|  6   3  91   0   0   0
  12000 1881000|  5   2  93   0   0   0
  17000 3392000|  5   2  92   0   0   0
  32000 6330000|  5   4  91   0   0   0
  61000   12000000|  6   3  89   1   0   0
  83000   20000000|  6   4  90   0   0   0
 132000   33000000|  7   4  88   0   0   0
 202000   52000000|  8   6  85   0   0   1
