1 29.97 120.12012012012012012012 29.97 
2 41.47 173.61948396431155051844 71.44 
3 37.21 290.24455791453910239183 108.65 
4 48.80 295.08196721311475409836 157.45 
5 64.73 278.07817086358720840414 222.18 
2 47.42 151.83466891606916912695 269.60 
3 50.14 215.39688871160749900279 319.74 
4 51.75 278.26086956521739130434 371.49 
5 48.99 367.42192284139620330679 420.48 
6 68.06 317.36702909197766676461 488.54 
3 69.85 154.61703650680028632784 558.39 
2 47.21 152.51006142766363058674 605.60 
#40 605.60 237.78071334214002642007  
